experiment,scenario,strategy,variant,param,value,seed,asr_final,asr_post_mean,false_retrieval_rate,answer_flip_rate,exposure_final,propagation_final,propagation_peak,honest_relay_fraction,clean_accuracy_final,clean_accuracy_mean,clean_unknown_final,target_accuracy_final,fp_reject_rate,fn_accept_rate,fn_accept_injected,recovery_rounds,recovered,context_tokens_per_query,scored_per_query,verifier_lookups,messages,n_honest
strategies,sybil_evasive,naive,default,,,1002,0.6,0.479167,0.795833,0.479167,1,0.6,0.6,0.485714,0.95,0.95,0.05,0.4,0,1,1,8,0,36.4157,3,0,152,5
strategies,sybil_evasive,naive,default,,,1003,0.566667,0.441667,0.866667,0.441667,1,0.6,0.6,0.532468,0.825,0.825,0.05,0.433333,0,1,1,8,0,37.5543,3,0,152,5
strategies,sybil_evasive,naive,default,,,1004,0.466667,0.391667,0.8375,0.383333,0.966667,0.566667,0.566667,0.532468,1,1,0,0.533333,0,1,1,8,0,36.6414,3,0,152,5
strategies,sybil_evasive,naive,default,,,1005,0.7,0.583333,0.804167,0.579167,1,0.6,0.6,0.560976,1,0.983333,0,0.3,0,1,1,8,0,36.8543,3,0,152,5
strategies,sybil_evasive,naive,default,,,1006,0.666667,0.5125,0.8375,0.5125,1,0.6,0.6,0.513514,1,1,0,0.333333,0,1,1,8,0,36.21,3,0,152,5
strategies,sybil_evasive,naive,default,,,1007,0.933333,0.6625,0.7875,0.625,1,0.6,0.6,0.5,0.875,0.875,0,0.0666667,0,1,1,8,0,37.3543,3,0,152,5
strategies,sybil_evasive,confidence,default,,,1000,0.466667,0.3875,0.825,0.383333,0.966667,0.633333,0.633333,0.506667,0.9,0.9,0,0.533333,0,1,1,8,0,39.84,12,0,152,5
strategies,sybil_evasive,confidence,default,,,1001,0.566667,0.520833,0.866667,0.483333,0.966667,0.566667,0.566667,0.492958,0.95,0.916667,0,0.433333,0,1,1,8,0,39.4986,12,0,152,5
strategies,sybil_evasive,confidence,default,,,1002,0.6,0.491667,0.795833,0.491667,1,0.6,0.6,0.485714,0.95,0.95,0.05,0.4,0,1,1,8,0,39.4157,12,0,152,5
strategies,sybil_evasive,confidence,default,,,1003,0.566667,0.466667,0.866667,0.466667,1,0.6,0.6,0.532468,0.825,0.825,0.05,0.433333,0,1,1,8,0,40.5543,12,0,152,5
strategies,sybil_evasive,confidence,default,,,1004,0.466667,0.416667,0.8375,0.408333,0.966667,0.566667,0.566667,0.532468,1,1,0,0.533333,0,1,1,8,0,39.6414,12,0,152,5
strategies,sybil_evasive,confidence,default,,,1005,0.733333,0.641667,0.804167,0.6375,1,0.6,0.6,0.560976,1,0.983333,0,0.266667,0,1,1,8,0,39.8543,12,0,152,5
strategies,sybil_evasive,confidence,default,,,1006,0.7,0.554167,0.8375,0.554167,1,0.6,0.6,0.513514,1,1,0,0.3,0,1,1,8,0,39.21,12,0,152,5
strategies,sybil_evasive,confidence,default,,,1007,0.933333,0.6625,0.7875,0.625,1,0.6,0.6,0.5,1,1,0,0.0666667,0,1,1,8,0,40.3543,12,0,152,5
strategies,sybil_evasive,provenance,default,,,1000,0.466667,0.370833,0.825,0.366667,0.966667,0.633333,0.633333,0.506667,0.875,0.875,0,0.533333,0,1,1,8,0,51.84,12,0,152,5
strategies,sybil_evasive,provenance,default,,,1001,0.566667,0.5125,0.866667,0.445833,0.966667,0.566667,0.566667,0.492958,0.95,0.916667,0,0.433333,0.00767263,1,1,8,0,51.4986,12,0,152,5
strategies,sybil_evasive,provenance,default,,,1002,0.6,0.4875,0.795833,0.4875,1,0.6,0.6,0.485714,0.95,0.95,0.05,0.4,0,1,1,8,0,51.4157,12,0,152,5
strategies,sybil_evasive,provenance,default,,,1003,0.566667,0.4625,0.866667,0.4625,1,0.6,0.6,0.532468,0.85,0.85,0.05,0.433333,0,1,1,8,0,52.5543,12,0,152,5
strategies,sybil_evasive,provenance,default,,,1004,0.466667,0.4125,0.8375,0.404167,0.966667,0.566667,0.566667,0.532468,1,1,0,0.533333,0,1,1,8,0,51.6414,12,0,152,5
strategies,sybil_evasive,provenance,default,,,1005,0.7,0.608333,0.804167,0.604167,1,0.6,0.6,0.560976,1,0.983333,0,0.3,0,1,1,8,0,51.8543,12,0,152,5
strategies,sybil_evasive,provenance,default,,,1006,0.666667,0.533333,0.8375,0.533333,1,0.6,0.6,0.513514,1,1,0,0.333333,0,1,1,8,0,51.21,12,0,152,5
strategies,sybil_evasive,provenance,default,,,1007,0.933333,0.641667,0.7875,0.604167,1,0.6,0.6,0.5,0.875,0.875,0,0.0666667,0,1,1,8,0,52.3543,12,0,152,5
strategies,sybil_evasive,verified,default,,,1000,0.433333,0.3375,0.816667,0.3375,0.966667,0.6,0.6,0.513158,0.9,0.9,0.1,0.566667,0,0.987805,1,8,0,54.84,12,118,152,5
strategies,sybil_evasive,verified,default,,,1001,0.566667,0.5125,0.866667,0.445833,0.966667,0.566667,0.566667,0.492958,0.95,0.916667,0,0.433333,0.00767263,1,1,8,0,54.4986,12,208,152,5
strategies,sybil_evasive,verified,default,,,1002,0.7,0.495833,0.775,0.4875,1,0.6,0.6,0.513514,0.925,0.925,0.075,0.3,0.00257069,0.986667,1,8,0,54.4143,12,235,152,5
strategies,sybil_evasive,verified,default,,,1003,0.666667,0.579167,0.854167,0.579167,1,0.6,0.6,0.52,0.875,0.858333,0.025,0.333333,0,0.97561,1,8,0,55.5814,12,195,152,5
strategies,sybil_evasive,verified,default,,,1004,0.466667,0.4125,0.8375,0.404167,0.966667,0.566667,0.566667,0.532468,1,1,0,0.533333,0,1,1,8,0,54.6414,12,198,152,5
strategies,sybil_evasive,verified,default,,,1005,0.7,0.608333,0.804167,0.604167,1,0.6,0.6,0.560976,1,0.983333,0,0.3,0,1,1,8,0,54.8543,12,146,152,5
strategies,sybil_evasive,verified,default,,,1006,0.866667,0.6875,0.820833,0.6875,1,0.6,0.6,0.513514,1,1,0,0.133333,0,0.9875,1,8,0,54.2114,12,197,152,5
strategies,sybil_evasive,verified,default,,,1007,0.966667,0.6625,0.779167,0.625,1,0.6,0.6,0.5,1,1,0,0.0333333,0,0.987179,1,8,0,55.3571,12,198,152,5
strategies,sybil_evasive,quarantine,default,,,1000,0.466667,0.3625,0.804167,0.345833,1,0.666667,0.666667,0.554217,0.9,0.883333,0.1,0.533333,0,0.988764,1,8,0,54.8729,12,121,157,5
strategies,sybil_evasive,quarantine,default,,,1001,0.566667,0.5125,0.866667,0.445833,0.966667,0.566667,0.566667,0.492958,0.95,0.916667,0,0.433333,0.00767263,1,1,8,0,54.4986,12,216,152,5
strategies,sybil_evasive,quarantine,default,,,1002,0.8,0.6875,0.866667,0.675,1,0.6,0.6,0.544304,1,1,0,0.2,0,0.9875,1,8,0,54.4,12,228,157,5
strategies,sybil_evasive,quarantine,default,,,1003,0.733333,0.55,0.8125,0.541667,1,0.6,0.6,0.526316,0.95,0.95,0,0.266667,0.0285714,0.963415,1,8,0,55.55,12,190,162,5
strategies,sybil_evasive,quarantine,default,,,1004,0.466667,0.4125,0.8375,0.404167,0.966667,0.566667,0.566667,0.532468,1,1,0,0.533333,0,1,1,8,0,54.6414,12,207,152,5
strategies,sybil_evasive,quarantine,default,,,1005,0.7,0.608333,0.804167,0.604167,1,0.6,0.6,0.560976,1,0.983333,0,0.3,0,1,1,8,0,54.8543,12,153,152,5
strategies,sybil_evasive,quarantine,default,,,1006,0.633333,0.575,0.875,0.575,1,0.6,0.6,0.555556,1,1,0,0.366667,0,0.988506,1,8,0,54.2229,12,200,157,5
strategies,sybil_evasive,quarantine,default,,,1007,0.9,0.708333,0.791667,0.666667,0.966667,0.566667,0.566667,0.526316,0.975,0.975,0.025,0.1,0,0.987805,1,8,0,55.3571,12,205,157,5
threshold,none,confidence,default,threshold,0.2,1000,0.133333,0.191667,0.333333,0,,,,,1,0.983333,0,0.866667,0,1,,,1,39.4786,12,0,150,5
threshold,none,confidence,default,threshold,0.2,1001,0.3,0.3,0.304167,0.166667,,,,,1,1,0,0.7,0,1,,,1,39.4857,12,0,150,5
threshold,none,confidence,default,threshold,0.2,1002,0,0,0,0,,,,,0.85,0.85,0.15,0.966667,0,1,,,1,40.0386,12,0,150,5
threshold,none,confidence,default,threshold,0.2,1003,0,0.0375,0.166667,0,,,,,0.85,0.85,0.05,1,0,1,,,1,39.8071,12,0,150,5
threshold,none,confidence,default,threshold,0.2,1004,0,0,0,0,,,,,0.9,0.9,0,1,0,1,,,1,38.9629,12,0,150,5
threshold,none,confidence,default,threshold,0.2,1005,0,0.0208333,0.145833,0,,,,,0.875,0.875,0.125,1,0,1,,,1,39.9129,12,0,150,5
threshold,none,confidence,default,threshold,0.2,1006,0,0,0,0,,,,,1,1,0,0.966667,0,1,,,1,40.2129,12,0,150,5
threshold,none,confidence,default,threshold,0.2,1007,0,0,0,0,,,,,1,1,0,1,0,1,,,1,39.6429,12,0,150,5
threshold,none,confidence,default,threshold,0.35,1000,0.133333,0.191667,0.333333,0,,,,,1,0.983333,0,0.866667,0,1,,,1,39.4786,12,0,150,5
threshold,none,confidence,default,threshold,0.35,1001,0.3,0.3,0.304167,0.166667,,,,,1,1,0,0.7,0,1,,,1,39.4857,12,0,150,5
threshold,none,confidence,default,threshold,0.35,1002,0,0,0,0,,,,,0.85,0.85,0.15,0.966667,0,1,,,1,40.0386,12,0,150,5
threshold,none,confidence,default,threshold,0.35,1003,0,0.0375,0.166667,0,,,,,0.85,0.85,0.05,1,0,1,,,1,39.8071,12,0,150,5
threshold,none,confidence,default,threshold,0.35,1004,0,0,0,0,,,,,0.9,0.9,0,1,0,1,,,1,38.9629,12,0,150,5
threshold,none,confidence,default,threshold,0.35,1005,0,0.0208333,0.145833,0,,,,,0.875,0.875,0.125,1,0,1,,,1,39.9129,12,0,150,5
threshold,none,confidence,default,threshold,0.35,1006,0,0,0,0,,,,,1,1,0,0.966667,0,1,,,1,40.2129,12,0,150,5
threshold,none,confidence,default,threshold,0.35,1007,0,0,0,0,,,,,1,1,0,1,0,1,,,1,39.6429,12,0,150,5
threshold,none,confidence,default,threshold,0.5,1000,0.133333,0.191667,0.333333,0,,,,,1,0.983333,0,0.866667,0,1,,,1,39.4786,12,0,150,5
threshold,none,confidence,default,threshold,0.5,1001,0.3,0.3,0.304167,0.166667,,,,,1,1,0,0.7,0,1,,,1,39.4857,12,0,150,5
threshold,none,confidence,default,threshold,0.5,1002,0,0,0,0,,,,,0.85,0.85,0.15,0.966667,0,1,,,1,40.0386,12,0,150,5
threshold,none,confidence,default,threshold,0.5,1003,0,0.0375,0.166667,0,,,,,0.85,0.85,0.05,1,0,1,,,1,39.8071,12,0,150,5
threshold,none,confidence,default,threshold,0.5,1004,0,0,0,0,,,,,0.9,0.9,0,1,0,1,,,1,38.9629,12,0,150,5
threshold,none,confidence,default,threshold,0.5,1005,0,0.0208333,0.145833,0,,,,,0.875,0.875,0.125,1,0,1,,,1,39.9129,12,0,150,5
threshold,none,confidence,default,threshold,0.5,1006,0,0,0,0,,,,,1,1,0,0.966667,0,1,,,1,40.2129,12,0,150,5
threshold,none,confidence,default,threshold,0.5,1007,0,0,0,0,,,,,1,1,0,1,0,1,,,1,39.6429,12,0,150,5
threshold,none,confidence,default,threshold,0.65,1000,0.133333,0.191667,0.333333,0,,,,,1,0.983333,0,0.866667,0,1,,,1,39.4786,12,0,150,5
threshold,none,confidence,default,threshold,0.65,1001,0.3,0.3,0.304167,0.166667,,,,,1,1,0,0.7,0,1,,,1,39.4857,12,0,150,5
threshold,none,confidence,default,threshold,0.65,1002,0,0,0,0,,,,,0.85,0.85,0.15,0.966667,0,1,,,1,40.0386,12,0,150,5
threshold,none,confidence,default,threshold,0.65,1003,0,0.0375,0.166667,0,,,,,0.85,0.85,0.05,1,0,1,,,1,39.8071,12,0,150,5
threshold,none,confidence,default,threshold,0.65,1004,0,0,0,0,,,,,0.9,0.9,0,1,0,1,,,1,38.9629,12,0,150,5
threshold,none,confidence,default,threshold,0.65,1005,0,0.0208333,0.145833,0,,,,,0.875,0.875,0.125,1,0,1,,,1,39.9129,12,0,150,5
threshold,none,confidence,default,threshold,0.65,1006,0,0,0,0,,,,,1,1,0,0.966667,0,1,,,1,40.2129,12,0,150,5
threshold,none,confidence,default,threshold,0.65,1007,0,0,0,0,,,,,1,1,0,1,0,1,,,1,39.6429,12,0,150,5
threshold,none,confidence,default,threshold,0.8,1000,0,0,0.154167,0,,,,,0.75,0.75,0.25,0.5,0.150376,0.714286,,,1,39.5186,12,0,150,5
threshold,none,confidence,default,threshold,0.8,1001,0.166667,0.166667,0.166667,0,,,,,0.75,0.75,0.25,0.5,0.111111,0.909091,,,1,39.3343,12,0,150,5
threshold,none,confidence,default,threshold,0.8,1002,0,0,0,0,,,,,0.85,0.85,0.15,0.833333,0.118243,1,,,1,40.0214,12,0,150,5
threshold,none,confidence,default,threshold,0.8,1003,0.133333,0.133333,0.166667,0,,,,,0.775,0.791667,0.125,0.7,0.0929487,1,,,1,39.8557,12,0,150,5
threshold,none,confidence,default,threshold,0.8,1004,0,0,0,0,,,,,0.625,0.625,0.375,1,0.117057,0,,,1,38.9471,12,0,150,5
threshold,none,confidence,default,threshold,0.8,1005,0,0,0,0,,,,,0.9,0.891667,0.1,0.833333,0.0943396,0,,,1,39.8357,12,0,150,5
threshold,none,confidence,default,threshold,0.8,1006,0,0,0,0,,,,,0.875,0.875,0.125,0.666667,0.127148,1,,,1,39.8286,12,0,150,5
threshold,none,confidence,default,threshold,0.8,1007,0,0,0,0,,,,,0.975,0.958333,0.025,0.8,0.091195,0.833333,,,1,39.66,12,0,150,5
threshold,none,provenance,default,threshold,0.2,1000,0.2,0.233333,0.333333,0.0416667,,,,,1,0.983333,0,0.8,0,1,,,1,51.4786,12,0,150,5
threshold,none,provenance,default,threshold,0.2,1001,0.3,0.3,0.304167,0.166667,,,,,1,1,0,0.7,0,1,,,1,51.4857,12,0,150,5
threshold,none,provenance,default,threshold,0.2,1002,0,0,0,0,,,,,0.85,0.85,0.15,0.966667,0,1,,,1,52.0386,12,0,150,5
threshold,none,provenance,default,threshold,0.2,1003,0.0333333,0.0625,0.166667,0.025,,,,,0.875,0.866667,0.05,0.966667,0,1,,,1,51.8071,12,0,150,5
threshold,none,provenance,default,threshold,0.2,1004,0,0,0,0,,,,,0.9,0.9,0,1,0,1,,,1,50.9629,12,0,150,5
threshold,none,provenance,default,threshold,0.2,1005,0.0333333,0.0541667,0.145833,0.0333333,,,,,0.875,0.875,0.125,0.966667,0,1,,,1,51.9129,12,0,150,5
threshold,none,provenance,default,threshold,0.2,1006,0,0,0,0,,,,,1,1,0,0.966667,0,1,,,1,52.2129,12,0,150,5
threshold,none,provenance,default,threshold,0.2,1007,0,0,0,0,,,,,1,1,0,1,0,1,,,1,51.6429,12,0,150,5
threshold,none,provenance,default,threshold,0.35,1000,0.2,0.233333,0.333333,0.0416667,,,,,1,0.983333,0,0.8,0,1,,,1,51.4786,12,0,150,5
threshold,none,provenance,default,threshold,0.35,1001,0.3,0.3,0.304167,0.166667,,,,,1,1,0,0.7,0,1,,,1,51.4857,12,0,150,5
threshold,none,provenance,default,threshold,0.35,1002,0,0,0,0,,,,,0.85,0.85,0.15,0.966667,0,1,,,1,52.0386,12,0,150,5
threshold,none,provenance,default,threshold,0.35,1003,0.0333333,0.0625,0.166667,0.025,,,,,0.875,0.866667,0.05,0.966667,0,1,,,1,51.8071,12,0,150,5
threshold,none,provenance,default,threshold,0.35,1004,0,0,0,0,,,,,0.9,0.9,0,1,0,1,,,1,50.9629,12,0,150,5
threshold,none,provenance,default,threshold,0.35,1005,0.0333333,0.0541667,0.145833,0.0333333,,,,,0.875,0.875,0.125,0.966667,0,1,,,1,51.9129,12,0,150,5
threshold,none,provenance,default,threshold,0.35,1006,0,0,0,0,,,,,1,1,0,0.966667,0,1,,,1,52.2129,12,0,150,5
threshold,none,provenance,default,threshold,0.35,1007,0,0,0,0,,,,,1,1,0,1,0,1,,,1,51.6429,12,0,150,5
threshold,none,provenance,default,threshold,0.5,1000,0.2,0.233333,0.333333,0.0416667,,,,,1,0.983333,0,0.8,0,1,,,1,51.4786,12,0,150,5
threshold,none,provenance,default,threshold,0.5,1001,0.3,0.3,0.304167,0.166667,,,,,1,1,0,0.7,0,1,,,1,51.4857,12,0,150,5
threshold,none,provenance,default,threshold,0.5,1002,0,0,0,0,,,,,0.85,0.85,0.15,0.966667,0,1,,,1,52.0386,12,0,150,5
threshold,none,provenance,default,threshold,0.5,1003,0.0333333,0.0625,0.166667,0.025,,,,,0.875,0.866667,0.05,0.966667,0,1,,,1,51.8071,12,0,150,5
threshold,none,provenance,default,threshold,0.5,1004,0,0,0,0,,,,,0.9,0.9,0,1,0,1,,,1,50.9629,12,0,150,5
threshold,none,provenance,default,threshold,0.5,1005,0.0333333,0.0541667,0.145833,0.0333333,,,,,0.875,0.875,0.125,0.966667,0,1,,,1,51.9129,12,0,150,5
threshold,none,provenance,default,threshold,0.5,1006,0,0,0,0,,,,,1,1,0,0.966667,0,1,,,1,52.2129,12,0,150,5
threshold,none,provenance,default,threshold,0.5,1007,0,0,0,0,,,,,1,1,0,1,0,1,,,1,51.6429,12,0,150,5
threshold,none,provenance,default,threshold,0.65,1000,0.166667,0.195833,0.2625,0.0208333,,,,,0.9,0.866667,0.1,0.7,0.039267,0.357143,,,1,51.48,12,0,150,5
threshold,none,provenance,default,threshold,0.65,1001,0.2,0.275,0.275,0,,,,,0.775,0.808333,0.225,0.7,0.0695187,0.461538,,,1,51.4857,12,0,150,5
threshold,none,provenance,default,threshold,0.65,1002,0,0,0,0,,,,,0.825,0.825,0.175,0.966667,0.0233161,0.2,,,1,52.03,12,0,150,5
threshold,none,provenance,default,threshold,0.65,1003,0.0333333,0.0625,0.116667,0.0208333,,,,,0.75,0.75,0.175,0.766667,0.0645161,0.357143,,,1,51.7943,12,0,150,5
threshold,none,provenance,default,threshold,0.65,1004,0,0,0,0,,,,,0.875,0.858333,0.1,0.9,0.040404,0.2,,,1,51.0186,12,0,150,5
threshold,none,provenance,default,threshold,0.65,1005,0.0333333,0.0541667,0.0833333,0.0291667,,,,,0.925,0.908333,0.075,0.833333,0.0261097,0.25,,,1,51.89,12,0,150,5
threshold,none,provenance,default,threshold,0.65,1006,0,0,0,0,,,,,1,1,0,0.9,0.035533,0.666667,,,1,52.2186,12,0,150,5
threshold,none,provenance,default,threshold,0.65,1007,0,0,0,0,,,,,0.925,0.925,0.075,0.9,0.0384615,0.222222,,,1,51.6429,12,0,150,5
threshold,none,provenance,default,threshold,0.8,1000,0,0,0,0,,,,,0.1,0.1,0.9,0,0.563319,0,,,1,51.2371,12,0,150,5
threshold,none,provenance,default,threshold,0.8,1001,0,0,0,0,,,,,0.4,0.4,0.6,0.366667,0.546185,0,,,1,51.1329,12,0,150,5
threshold,none,provenance,default,threshold,0.8,1002,0,0,0,0,,,,,0.45,0.45,0.55,0.3,0.627803,0,,,1,47.5029,12,0,150,5
threshold,none,provenance,default,threshold,0.8,1003,0,0,0,0,,,,,0.25,0.25,0.75,0.2,0.658228,0,,,1,50.3471,12,0,150,5
threshold,none,provenance,default,threshold,0.8,1004,0,0,0,0,,,,,0.3,0.316667,0.7,0.5,0.543478,0,,,1,50.8743,12,0,150,5
threshold,none,provenance,default,threshold,0.8,1005,0,0,0,0,,,,,0.4,0.4,0.6,0.566667,0.409091,0,,,1,52.5486,12,0,150,5
threshold,none,provenance,default,threshold,0.8,1006,0,0,0,0,,,,,0.525,0.525,0.475,0.366667,0.459821,0,,,1,52.1071,12,0,150,5
threshold,none,provenance,default,threshold,0.8,1007,0,0,0,0,,,,,0.65,0.65,0.35,0.366667,0.510791,0,,,1,50.5986,12,0,150,5
threshold,none,verified,default,threshold,0.2,1000,0.0666667,0.0833333,0.166667,0.0166667,,,,,0.95,0.933333,0.05,0.8,0,0.909091,,,1,54.4829,12,117,150,5
threshold,none,verified,default,threshold,0.2,1001,0.3,0.3,0.304167,0.166667,,,,,1,1,0,0.7,0,1,,,1,54.4857,12,223,150,5
threshold,none,verified,default,threshold,0.2,1002,0,0,0,0,,,,,0.85,0.85,0.15,0.966667,0,0,,,1,55.04,12,233,150,5
threshold,none,verified,default,threshold,0.2,1003,0,0,0,0,,,,,1,1,0,1,0,0.714286,,,1,54.8257,12,212,150,5
threshold,none,verified,default,threshold,0.2,1004,0,0,0,0,,,,,0.9,0.9,0,1,0,1,,,1,53.9629,12,209,150,5
threshold,none,verified,default,threshold,0.2,1005,0.0333333,0.0541667,0.145833,0.0333333,,,,,0.875,0.875,0.125,0.966667,0,1,,,1,54.9129,12,157,150,5
threshold,none,verified,default,threshold,0.2,1006,0,0,0,0,,,,,1,1,0,1,0,0.833333,,,1,55.2257,12,215,150,5
threshold,none,verified,default,threshold,0.2,1007,0,0,0,0,,,,,1,1,0,1,0,0.8,,,1,54.6429,12,204,150,5
threshold,none,verified,default,threshold,0.35,1000,0.0666667,0.0833333,0.166667,0.0166667,,,,,0.95,0.933333,0.05,0.8,0,0.909091,,,1,54.4829,12,117,150,5
threshold,none,verified,default,threshold,0.35,1001,0.3,0.3,0.304167,0.166667,,,,,1,1,0,0.7,0,1,,,1,54.4857,12,223,150,5
threshold,none,verified,default,threshold,0.35,1002,0,0,0,0,,,,,0.85,0.85,0.15,0.966667,0,0,,,1,55.04,12,233,150,5
threshold,none,verified,default,threshold,0.35,1003,0,0,0,0,,,,,1,1,0,1,0,0.714286,,,1,54.8257,12,212,150,5
threshold,none,verified,default,threshold,0.35,1004,0,0,0,0,,,,,0.9,0.9,0,1,0,1,,,1,53.9629,12,209,150,5
threshold,none,verified,default,threshold,0.35,1005,0.0333333,0.0541667,0.145833,0.0333333,,,,,0.875,0.875,0.125,0.966667,0,1,,,1,54.9129,12,157,150,5
threshold,none,verified,default,threshold,0.35,1006,0,0,0,0,,,,,1,1,0,1,0,0.833333,,,1,55.2257,12,215,150,5
threshold,none,verified,default,threshold,0.35,1007,0,0,0,0,,,,,1,1,0,1,0,0.8,,,1,54.6429,12,204,150,5
threshold,none,verified,default,threshold,0.5,1000,0.0666667,0.0833333,0.166667,0.0166667,,,,,0.95,0.933333,0.05,0.8,0,0.909091,,,1,54.4829,12,117,150,5
threshold,none,verified,default,threshold,0.5,1001,0.3,0.3,0.304167,0.166667,,,,,1,1,0,0.7,0,1,,,1,54.4857,12,223,150,5
threshold,none,verified,default,threshold,0.5,1002,0,0,0,0,,,,,0.85,0.85,0.15,0.966667,0,0,,,1,55.04,12,233,150,5
threshold,none,verified,default,threshold,0.5,1003,0,0,0,0,,,,,1,1,0,1,0,0.714286,,,1,54.8257,12,212,150,5
threshold,none,verified,default,threshold,0.5,1004,0,0,0,0,,,,,0.9,0.9,0,1,0,1,,,1,53.9629,12,209,150,5
threshold,none,verified,default,threshold,0.5,1005,0.0333333,0.0541667,0.145833,0.0333333,,,,,0.875,0.875,0.125,0.966667,0,1,,,1,54.9129,12,157,150,5
threshold,none,verified,default,threshold,0.5,1006,0,0,0,0,,,,,1,1,0,1,0,0.833333,,,1,55.2257,12,215,150,5
threshold,none,verified,default,threshold,0.5,1007,0,0,0,0,,,,,1,1,0,1,0,0.8,,,1,54.6429,12,204,150,5
threshold,none,verified,default,threshold,0.65,1000,0.0333333,0.05,0.116667,0.0208333,,,,,0.975,0.966667,0.025,0.733333,0.0242588,0.1,,,1,54.4886,12,117,150,5
threshold,none,verified,default,threshold,0.65,1001,0.2,0.275,0.275,0,,,,,0.925,0.925,0.075,0.7,0.0316623,0.461538,,,1,54.4857,12,217,150,5
threshold,none,verified,default,threshold,0.65,1002,0,0,0,0,,,,,0.85,0.85,0.15,0.966667,0.00511509,0,,,1,55.04,12,233,150,5
threshold,none,verified,default,threshold,0.65,1003,0,0,0,0,,,,,1,0.991667,0,0.9,0.025974,0.142857,,,1,54.8257,12,212,150,5
threshold,none,verified,default,threshold,0.65,1004,0,0,0,0,,,,,0.9,0.9,0.075,1,0.00753769,0.2,,,1,54.0186,12,204,150,5
threshold,none,verified,default,threshold,0.65,1005,0.0333333,0.0541667,0.0833333,0.0291667,,,,,0.875,0.875,0.125,0.9,0.0104712,0.25,,,1,54.9129,12,158,150,5
threshold,none,verified,default,threshold,0.65,1006,0,0,0,0,,,,,1,1,0,1,0.0102302,0.666667,,,1,55.2257,12,215,150,5
threshold,none,verified,default,threshold,0.65,1007,0,0,0,0,,,,,1,1,0,0.9,0.0435897,0.166667,,,1,54.6429,12,217,150,5
threshold,none,verified,default,threshold,0.8,1000,0,0,0,0,,,,,0.65,0.65,0.35,0.333333,0.290657,0,,,1,54.3943,12,141,150,5
threshold,none,verified,default,threshold,0.8,1001,0,0,0,0,,,,,0.6,0.575,0.4,0.333333,0.166197,0,,,1,54.4914,12,242,150,5
threshold,none,verified,default,threshold,0.8,1002,0,0,0,0,,,,,0.75,0.75,0.25,0.566667,0.167665,0,,,1,54.9986,12,267,150,5
threshold,none,verified,default,threshold,0.8,1003,0,0,0,0,,,,,0.55,0.55,0.45,0.566667,0.188679,0,,,1,54.7786,12,233,150,5
threshold,none,verified,default,threshold,0.8,1004,0,0,0,0,,,,,0.55,0.55,0.45,1,0.180064,0,,,1,54.1657,12,223,150,5
threshold,none,verified,default,threshold,0.8,1005,0,0,0,0,,,,,0.575,0.591667,0.425,0.666667,0.23301,0,,,1,55.1971,12,174,150,5
threshold,none,verified,default,threshold,0.8,1006,0,0,0,0,,,,,1,0.991667,0,0.6,0.172414,0,,,1,55.0543,12,228,150,5
threshold,none,verified,default,threshold,0.8,1007,0,0,0,0,,,,,0.65,0.65,0.35,0.333333,0.190625,0,,,1,54.6471,12,232,150,5
threshold,plain,confidence,default,threshold,0.2,1000,0.3,0.391667,0.795833,0.2375,0.833333,0.433333,0.433333,0.52,1,1,0,0.7,0,1,1,8,0,39.4757,12,0,152,5
threshold,plain,confidence,default,threshold,0.2,1001,0.366667,0.404167,0.804167,0.266667,0.766667,0.366667,0.366667,0.478261,0.95,0.95,0.05,0.633333,0,1,1,8,0,39.4829,12,0,152,5
threshold,plain,confidence,default,threshold,0.2,1002,0.0666667,0.0666667,0.708333,0.0666667,0.9,0.5,0.5,0.555556,0.925,0.925,0.075,0.933333,0,1,1,8,0,40.1186,12,0,152,5
threshold,plain,confidence,default,threshold,0.2,1003,0.1,0.154167,0.6625,0.1125,0.833333,0.433333,0.433333,0.52,0.8,0.808333,0.075,0.9,0,1,1,8,0,39.7986,12,0,152,5
threshold,plain,confidence,default,threshold,0.2,1004,0.2,0.2625,0.7625,0.254167,0.9,0.5,0.5,0.555556,0.9,0.891667,0,0.8,0,1,1,8,0,38.95,12,0,152,5
threshold,plain,confidence,default,threshold,0.2,1005,0.0666667,0.104167,0.708333,0.0791667,0.833333,0.433333,0.433333,0.52,0.95,0.95,0.05,0.933333,0,1,1,8,0,39.9129,12,0,152,5
threshold,plain,confidence,default,threshold,0.2,1006,0.133333,0.1125,0.595833,0.1125,0.733333,0.333333,0.333333,0.454545,1,1,0,0.866667,0,1,1,8,0,40.2043,12,0,152,5
threshold,plain,confidence,default,threshold,0.2,1007,0.2,0.166667,0.654167,0.166667,0.8,0.4,0.4,0.5,1,1,0,0.8,0,1,1,8,0,39.6429,12,0,152,5
threshold,plain,confidence,default,threshold,0.35,1000,0.3,0.391667,0.795833,0.2375,0.833333,0.433333,0.433333,0.52,1,1,0,0.7,0,1,1,8,0,39.4757,12,0,152,5
threshold,plain,confidence,default,threshold,0.35,1001,0.366667,0.404167,0.804167,0.266667,0.766667,0.366667,0.366667,0.478261,0.95,0.95,0.05,0.633333,0,1,1,8,0,39.4829,12,0,152,5
